,belongs_to_collection,id,title,vote_average,vote_count
21061,{},108235.0,Finding a Family,5.8,9.0
21062,{},86843.0,With Great Power: The Stan Lee Story,5.3,6.0
21063,{},123103.0,Aftershock,5.3,110.0
21064,{},166666.0,3096 Days,6.6,121.0
21065,{},167658.0,My Stuff,6.8,9.0
21066,{},219781.0,Hilton!,6.5,2.0
21067,{},176182.0,The Human Scale,5.4,5.0
21068,{},51856.0,Privilege,7.3,8.0
21069,{},109455.0,Little Girl,7.1,6.0
21070,{},84302.0,The Last Elvis,5.3,5.0
21071,{},90873.0,Last Days Here,7.5,11.0
21072,{},82700.0,After Earth,5.0,2579.0
21073,{},49343.0,Dream Demon,7.0,2.0
21074,{},185291.0,Act One,5.5,3.0
21075,{},111172.0,Fairhaven,5.0,3.0
21076,{},99453.0,Derek,5.0,1.0
21077,{},28271.0,The Devil Within Her,4.4,9.0
21078,{},53405.0,In the Park,5.4,9.0
21079,Now You See Me Collection,75656.0,Now You See Me,7.3,5635.0
21080,{},77805.0,Lovelace,6.0,234.0
21081,{},160758.0,A Dangerous Place,1.0,1.0
21082,{},54894.0,Modify,5.1,4.0
21083,{},68297.0,Hiroshima,6.2,13.0
21084,{},22911.0,War Made Easy: How Presidents & Pundits Keep Spinning Us to Death,6.6,8.0
21085,{},194121.0,Dark Circles,4.9,35.0
21086,{},184125.0,Assault on Wall Street,5.8,215.0
21087,{},118737.0,Interview with a Hitman,5.0,52.0
21088,{},74513.0,Special Forces,6.4,132.0
21089,{},103970.0,Feeding Frenzy,6.3,8.0
21090,{},38540.0,Age of Heroes,5.5,65.0
21091,{},94326.0,All In: The Poker Movie,6.7,3.0
21092,{},43938.0,Nice Guy Johnny,5.6,11.0
21093,{},85431.0,Take Me Home,6.7,52.0
21094,{},32596.0,An Ideal Husband,6.8,2.0
21095,{},42714.0,Any Wednesday,6.1,5.0
21096,{},124227.0,Attack on the Iron Coast,5.0,3.0
21097,{},63212.0,Le combat dans l'île,7.5,5.0
21098,{},40226.0,The Era of Vampires,6.0,6.0
21099,{},313972.0,"East, West, East: The Final Sprint",6.0,1.0
21100,{},97609.0,Somebody Up There Likes Me,5.7,12.0
21101,{},387042.0,Dances Sacred and Profane,0.0,0.0
21102,{},176339.0,Mary and Martha,6.3,23.0
21103,{},63923.0,Opera Jawa,5.0,1.0
21104,{},133463.0,Redd Inc.,5.5,28.0
21105,{},57981.0,Rapado,5.7,3.0
21106,{},92620.0,The Color of Friendship,6.5,9.0
21107,{},116811.0,Berberian Sound Studio,6.1,107.0
21108,{},147773.0,The Way Way Back,7.1,695.0
21109,{},101998.0,Foxfire,5.5,17.0
21110,{},102331.0,Vasermil,7.5,2.0
21111,{},183672.0,Whole,9.0,1.0
21112,{},34977.0,Penthouse,7.1,8.0
21113,{},127884.0,Come Out and Play,5.0,35.0
21114,{},143567.0,Just Like Brothers,6.7,55.0
21115,{},111083.0,The Body,7.5,233.0
21116,{},72660.0,I Don't Want to Go Back Alone,7.5,56.0
21117,{},91739.0,Much Ado About Nothing,7.1,117.0
21118,{},105526.0,Any Day Now,6.6,22.0
21119,Mods Collection,56500.0,They Call Us Misfits,6.4,8.0
21120,{},50158.0,No and Me,5.7,20.0
21121,{},53392.0,His New Profession,5.6,8.0
21122,Man of Steel Collection,49521.0,Man of Steel,6.5,6462.0
21123,{},53411.0,Shanghaied,5.4,8.0
21124,{},156700.0,The Kings of Summer,7.0,427.0
21125,{},65521.0,Pyaar Ka Punchnama,7.5,20.0
21126,{},85047.0,"London, Paris, New York",8.0,1.0
21127,{},87567.0,The Big Wedding,5.7,421.0
21128,{},128215.0,Still Mine,6.9,26.0
21129,{},121873.0,Hannah Arendt,7.1,70.0
21130,{},75945.0,The Other Family,6.6,7.0
21131,{},121446.0,Birders: The Central Park Effect,8.0,2.0
21132,{},144481.0,41,5.0,1.0
21133,{},233805.0,Bakhita,7.0,4.0
21134,The Purge Collection,158015.0,The Purge,6.0,2498.0
21135,{},182499.0,The Neighbor,5.8,4.0
21136,{},79201.0,God Bless Ozzy Osbourne,5.3,11.0
21137,{},121677.0,The Reluctant Fundamentalist,6.6,80.0
21138,{},174188.0,Rapture-Palooza,4.9,91.0
21139,{},97562.0,100 years of evil,5.5,1.0
21140,{},135317.0,Speed - In Search of Lost Time,8.6,5.0
21141,{},51844.0,After Him,5.8,5.0
21142,{},40244.0,The Witches,6.3,20.0
21143,Tetsuo Collection,52034.0,Tetsuo: The Bullet Man,5.5,24.0
21144,{},159014.0,20 Feet from Stardom,7.4,85.0
21145,{},84765.0,Perfumed Nightmare,10.0,2.0
21146,{},25111.0,Far Out Man,5.1,9.0
21147,{},194099.0,Out Late,0.0,0.0
21148,{},91334.0,Bad Blood: A Cautionary Tale,0.0,0.0
21149,Beverly Hills Chihuahua Collection,105965.0,Beverly Hills Chihuahua 3 - Viva La Fiesta!,5.8,33.0
21150,{},39279.0,AM1200,7.2,5.0
21151,{},224600.0,The Executioner,7.0,2.0
21152,{},250625.0,Looking for Palladin,0.0,0.0
21153,{},96936.0,The Bling Ring,5.3,1205.0
21154,{},6636.0,The Mugger,5.1,4.0
21155,"Monsters, Inc. Collection",62211.0,Monsters University,7.0,3622.0
21156,{},388046.0,Donos de Portugal,0.0,0.0
21157,{},192538.0,Hammer of the Gods,4.4,95.0
21158,{},112161.0,6 Month Rule,5.7,3.0
21159,{},88057.0,A Beginner's Guide to Endings,6.4,11.0
21160,{},51795.0,The War You Don't See,7.0,10.0
21161,{},160085.0,Schlussmacher,5.8,67.0
21162,{},104739.0,From the East,8.0,4.0
21163,{},131478.0,Doomed Love,8.0,2.0
21164,{},167494.0,"Reason, Debate and a Story",5.0,1.0
21165,{},119838.0,Julius Caesar,0.0,0.0
21166,{},35862.0,Wedding Trough,4.3,15.0
21167,{},39544.0,Oblivion Island: Haruka and the Magic Mirror,6.2,12.0
21168,{},96599.0,Eden,6.5,59.0
21169,{},68556.0,Days of Grace,6.1,5.0
21170,Fullmetal Alchemist Collection,80518.0,Fullmetal Alchemist: The Sacred Star of Milos,6.9,55.0
21171,{},201485.0,American Idiots,4.3,9.0
21172,{},103620.0,Maniac,5.9,322.0
21173,{},120292.0,Not Suitable For Children,5.3,49.0
21174,{},128124.0,The Lesser Blessed,6.3,8.0
21175,{},108726.0,A Common Man,5.5,23.0
21176,Pacific Rim Collection,68726.0,Pacific Rim,6.7,4903.0
21177,LEGO DC Comics Super Heroes Collection,177271.0,Lego Batman: The Movie - DC Super Heroes Unite,6.4,81.0
21178,{},152742.0,The Best Offer,7.7,719.0
21179,{},138907.0,Sassy Pants,5.6,25.0
21180,{},141955.0,A Flea In Her Ear,5.0,1.0
21181,{},118998.0,Ada,6.0,1.0
21182,{},53928.0,Adam and Eve,3.9,13.0
21183,World War Z Collection,72190.0,World War Z,6.7,5683.0
21184,{},68724.0,Elysium,6.4,3510.0
21185,{},159004.0,Dirty Wars,7.1,58.0
21186,{},82134.0,I Want to Marry Ryan Banks,5.0,12.0
21187,K-9 Collection,41586.0,K-911,5.2,50.0
21188,Mr. Moto Collection,59584.0,Mr. Moto's Gamble,6.3,5.0
21189,{},126337.0,Unconditional,6.3,29.0
21190,{},38178.0,Sign 'o' the Times,7.3,8.0
21191,{},39982.0,Just Before Dawn,6.7,29.0
21192,{},159154.0,We Steal Secrets: The Story of WikiLeaks,6.2,58.0
21193,{},127373.0,What Maisie Knew,7.4,149.0
21194,{},31221.0,Dragon Hunter,3.3,11.0
21195,{},185562.0,Shark Alarm at Müggel Lake,6.1,12.0
21196,{},106049.0,The Revisionaries,6.4,5.0
21197,{},58293.0,The Anniversary,6.8,11.0
21198,{},262528.0,The Purple Gang,0.0,0.0
21199,{},137037.0,The Death of Maria Malibran,7.8,5.0
21200,{},125374.0,Minamata: The Victims and Their World,5.0,1.0
21201,{},126277.0,American Mary,5.8,167.0
21202,{},130358.0,Liz & Dick,4.1,15.0
21203,Yamla Pagla Deewana,199687.0,Yamla Pagla Deewana 2,2.8,3.0
21204,{},174772.0,Europa Report,6.2,549.0
21205,{},67272.0,Känd från TV,5.0,3.0
21206,{},179826.0,Odd Thomas,6.6,370.0
21207,{},180050.0,Cigarettes and Coffee,4.0,2.0
21208,{},101449.0,Jim Gaffigan: Mr. Universe,7.2,20.0
21209,{},42527.0,The Projectionist,7.0,1.0
21210,{},120303.0,The Vampire,6.5,5.0
21211,{},153420.0,Love Ghost,5.8,4.0
21212,{},55655.0,The Sound of Insects: Record of a Mummy,7.7,3.0
21213,{},83342.0,Blutzbrüdaz,5.6,23.0
21214,Despicable Me Collection,93456.0,Despicable Me 2,7.0,4729.0
21215,{},117251.0,White House Down,6.3,1910.0
21216,{},107985.0,The World's End,6.7,1820.0
21217,{},118690.0,Keith Lemon: The Film,2.7,11.0
21218,{},139329.0,Back to 1942,5.3,14.0
21219,{},136418.0,Hummingbird,5.9,587.0
21220,{},167726.0,Love and Lemons,4.9,8.0
21221,{},86410.0,The Hounds,4.0,2.0
21222,{},136795.0,The Heat,6.5,1595.0
21223,{},128276.0,May I Kill U?,4.4,5.0
21224,{},120555.0,Very Important Person,4.9,5.0
21225,{},44646.0,The Last Seven,3.3,9.0
21226,{},57201.0,The Lone Ranger,5.9,2361.0
21227,{},121936.0,Happiness Never Comes Alone,6.2,133.0
21228,{},80597.0,My Perestroika,7.7,3.0
21229,{},193878.0,A Millionaire for Christy,7.3,3.0
21230,{},25789.0,Aftershock: Earthquake in New York,4.4,12.0
21231,{},80368.0,The Doctor and the Devils,5.8,8.0
21232,{},117377.0,Flicker,6.3,3.0
21233,{},117530.0,Hong Kong Confidential,6.0,2.0
21234,{},31460.0,Life Without Dick,3.1,17.0
21235,{},114761.0,The Beach Boys: An American Family,0.0,0.0
21236,{},151085.0,Hypocrites,6.0,3.0
21237,{},72140.0,A Grandpa for Christmas,6.6,9.0
21238,{},120892.0,"Ah, Wilderness!",3.7,3.0
21239,{},35381.0,Crossfire Trail,5.4,9.0
21240,{},124157.0,The Thieves,6.7,76.0
21241,{},81167.0,Woody Allen: A Documentary,7.5,56.0
21242,{},77449.0,Epitaph,6.4,14.0
21243,{},109099.0,Passion,5.1,146.0
21244,{},159032.0,Pussy Riot: A Punk Prayer,7.1,22.0
21245,{},29751.0,Batman Unmasked: The Psychology of the Dark Knight,8.0,17.0
21246,Ghoulies Collection,44909.0,Ghoulies III: Ghoulies Go to College,3.9,22.0
21247,Ghoulies Collection,30654.0,Ghoulies IV,3.1,15.0
21248,{},127872.0,Call Girl,6.3,27.0
21249,{},38429.0,Alive Day Memories: Home from Iraq,5.8,3.0
21250,{},124071.0,How to Make Money Selling Drugs,6.8,46.0
21251,Sällskapsresorna,82447.0,The Stig-Helmer Story,4.8,12.0
21252,{},155055.0,The Ice House,5.5,5.0
21253,Return of the Living Dead Collection,24935.0,Return of the Living Dead: Necropolis,3.7,27.0
21254,V/H/S Collection,159117.0,V/H/S/2,6.0,300.0
21255,Return of the Living Dead Collection,24939.0,Return of the Living Dead: Rave to the Grave,4.3,21.0
21256,{},45556.0,Arctic Blast,4.5,39.0
21257,{},159005.0,Gideon's Army,6.2,6.0
21258,{},119844.0,Macbeth,5.8,2.0
21259,{},136386.0,The Knot,3.4,10.0
21260,{},141733.0,Cottage Country,5.0,48.0
21261,{},43562.0,Along the Great Divide,7.0,5.0
21262,{},359010.0,Ambush Trail,0.0,0.0
21263,{},36796.0,American Samurai,5.4,8.0
21264,{},26018.0,Food Matters,7.2,24.0
21265,{},20223.0,Bad Girls,5.1,14.0
21266,{},19506.0,ICHI,6.8,36.0
21267,{},22765.0,The Shadow Riders,5.3,13.0
21268,{},57209.0,Inadequate People,6.9,22.0
21269,{},108209.0,Kid Millions,5.3,3.0
21270,{},157386.0,The Spectacular Now,6.8,1074.0
21271,{},112200.0,Thanks for Sharing,5.7,164.0
21272,{},157375.0,The Lifeguard,5.2,126.0
21273,{},154779.0,Ed Hardy: Tattoo the World,4.0,1.0
21274,{},132064.0,Vile,4.8,51.0
21275,{},112198.0,What's in a Name,7.2,433.0
21276,{},439056.0,Partners: The Movie II,0.0,0.0
21277,{},127846.0,A Hijacking,6.7,101.0
21278,{},179270.0,Tell Me and I Will Forget,0.0,0.0
21279,Trilogy of Terror Collection,45875.0,Trilogy of Terror II,5.8,9.0
21280,{},193346.0,Big Star: Nothing Can Hurt Me,6.8,10.0
21281,{},159166.0,Which Way Is The Front Line From Here? The Life and Time of Tim Hetherington,7.4,4.0
21282,{},91063.0,It's a Bikini World,2.0,2.0
21283,{},116340.0,Dead Man's Burden,5.3,6.0
21284,{},173210.0,Downloaded,6.6,37.0
21285,{},157115.0,Jug Face,5.3,71.0
21286,{},181649.0,Chu Chin Chow,0.0,0.0
21287,{},199327.0,Gagarin: First in Space,6.4,26.0
21288,{},126523.0,Taming of the Fire,5.0,3.0
21289,Sharknado Collection,205321.0,Sharknado,3.8,484.0
21290,{},106848.0,Hamlet,4.0,3.0
21291,{},61330.0,Please Remove Your Shoes,5.8,3.0
21292,{},178946.0,Craig Ferguson: I'm Here to Help,5.9,7.0
21293,{},60824.0,Lune Froide,7.5,2.0
21294,{},111969.0,Stuck in Love,7.3,657.0
21295,{},30963.0,Class Act,6.3,22.0
21296,{},61198.0,How to Live Forever,5.5,2.0
21297,{},404211.0,ATF,4.0,2.0
21298,Sällskapsresorna,24646.0,Den ofrivillige golfaren,4.6,19.0
21299,{},5898.0,Brain Dead,5.8,18.0
21300,{},157354.0,Fruitvale Station,7.3,397.0
21301,{},173914.0,Sēņotāji,0.0,0.0
21302,{},116432.0,A Limousine the Colour of Midsummer's Eve,5.0,1.0
21303,{},247749.0,Apple in the River,7.0,1.0
21304,{},64519.0,Making a Killing: The Untold Story of Psychotropic Drugging,9.0,1.0
21305,{},101609.0,Pax Americana and the Weaponization of Space,0.0,0.0
21306,{},132939.0,Arizona Raiders,6.3,4.0
21307,{},206324.0,Bhaag Milkha Bhaag,7.3,62.0
21308,{},206851.0,D-Day,6.4,10.0
21309,{},29345.0,The Terror Within,5.1,10.0
21310,{},133339.0,The Surgeon,6.6,5.0
21311,Tai Chi Collection,149085.0,Tai Chi Hero,5.9,33.0
21312,{},30183.0,Zombies on Broadway,4.7,6.0
21313,{},49524.0,R.I.P.D.,5.4,1280.0
21314,{},41180.0,The Client List,5.4,67.0
21315,Justice League (Animated) Collection,183011.0,Justice League: The Flashpoint Paradox,7.3,458.0
21316,{},62441.0,United,7.0,39.0
21317,{},197602.0,Death Is a Woman,0.0,0.0
21318,{},182127.0,Ip Man: The Final Fight,6.0,131.0
21319,{},199420.0,Pawn Shop Chronicles,5.6,74.0
21320,{},77663.0,Killing Season,5.3,425.0
21321,{},129507.0,Joker,3.3,10.0
21322,{},260156.0,Gitmo,5.5,2.0
21323,{},100287.0,My Avatar and Me,0.0,0.0
21324,{},77173.0,The Blood Beast Terror,5.9,9.0
21325,{},119928.0,Othello,9.5,2.0
21326,{},179111.0,A Field in England,6.3,71.0
21327,The Conjuring Collection,138843.0,The Conjuring,7.4,3169.0
21328,{},28698.0,Everything,4.8,5.0
21329,{},31122.0,The Starfighters,1.2,5.0
21330,{},54320.0,Love,5.4,74.0
21331,Mean Girls Collection,51481.0,Mean Girls 2,5.1,281.0
21332,{},178809.0,The Colony,5.2,465.0
21333,{},79699.0,A Warrior's Heart,5.4,25.0
21334,{},23431.0,An Angel Named Billy,0.0,1.0
21335,{},172847.0,Scenic Route,6.2,82.0
21336,{},39308.0,Slave Girls,5.1,5.0
21337,{},43980.0,"Bashu, the Little Stranger",6.2,5.0
21338,{},5646.0,Wild Gals of the Naked West,3.3,6.0
21339,{},209204.0,The Cheshire Murders,5.9,18.0
21340,{},103173.0,Dragon Age: Dawn of the Seeker,5.2,20.0
21341,{},87245.0,The Damned,3.9,5.0
21342,Gasland Collection,174322.0,Gasland Part II,7.5,11.0
21343,{},216755.0,The Human Behavior Experiments,8.4,5.0
21344,{},77950.0,Turbo,6.1,1094.0
21345,{},42871.0,Gunman's Walk,6.1,11.0
21346,{},173980.0,The Devil's in the Details,3.8,9.0
21347,The Wolverine Collection,76170.0,The Wolverine,6.3,4110.0
21348,{},191231.0,Sol,4.0,1.0
21349,{},17303.0,The Devil Dared Me To,5.6,11.0
21350,{},192990.0,Sky West and Crooked,5.3,2.0
21351,{},81581.0,Make Believe,6.0,2.0
21352,{},159344.0,Gold,5.5,15.0
21353,{},75878.0,Sacrificio: Who Betrayed Che Guevara,6.5,2.0
21354,{},23368.0,Let's Make Money,7.5,12.0
21355,{},47089.0,The Middle of the World,6.7,8.0
21356,{},159138.0,The Crash Reel,8.0,31.0
21357,{},172533.0,Drinking Buddies,6.0,361.0
21358,{},123261.0,90 Minutes,4.9,5.0
21359,{},159092.0,Hell Baby,4.9,93.0
21360,RED Collection,146216.0,RED 2,6.4,1548.0
21361,{},59558.0,Miami Connection,6.0,28.0
21362,{},177221.0,The Battery,6.1,86.0
21363,{},198062.0,Coffee Town,6.7,45.0
21364,The Incredible Hulk (TV Movie) Collection,19593.0,The Death of the Incredible Hulk,4.2,20.0
21365,Nick Carter Collection,47404.0,"Nick Carter, Master Detective",6.0,1.0
21366,{},180948.0,Vehicle 19,5.0,229.0
21367,{},120393.0,To Get to Heaven First You Have to Die,6.3,3.0
21368,{},284231.0,Tinpis Run,5.0,1.0
21369,{},66753.0,Out of Life,2.5,2.0
21370,{},46729.0,Fetching Cody,6.8,6.0
21371,{},115046.0,Black & White & Sex,6.3,12.0
21372,{},62843.0,Witchhammer,7.3,12.0
21373,{},117209.0,Whisper of Sin,7.5,2.0
21374,{},144570.0,Forest of the Gods,6.0,1.0
21375,{},76043.0,RFK Must Die The Assassination Of Bobby Kennedy,8.0,2.0
21376,{},165213.0,New World,7.2,119.0
21377,{},188468.0,Page Miss Glory,6.0,1.0
21378,{},58291.0,The Battle for Marjah,7.5,2.0
21379,{},79850.0,Holidays by the Sea,3.4,6.0
21380,{},192126.0,Revenge for Jolly!,4.7,19.0
21381,{},160139.0,Night Train to Lisbon,6.4,130.0
21382,{},117856.0,Bigfoot,3.0,17.0
21383,{},65435.0,Consuming Kids: The Commercialization of Childhood,7.6,5.0
21384,{},27957.0,The Breath,7.1,24.0
21385,{},83566.0,Iran Is Not the Problem,4.8,2.0
21386,{},173938.0,Mighty Uke,0.0,0.0
21387,{},138308.0,The Hard Man,3.3,2.0
21388,{},136400.0,2 Guns,6.6,1611.0
21389,{},127905.0,First Comes Love,6.0,1.0
21390,{},125164.0,Rafa,6.6,5.0
21391,{},77728.0,Giorgino,6.8,8.0
21392,{},17275.0,The All Together,5.0,2.0
21393,{},238748.0,Aloha Summer,2.5,2.0
21394,{},74310.0,Hell and Back Again,6.6,13.0
21395,{},151743.0,Lost in Thailand,6.1,28.0
21396,{},168138.0,The Last Days,5.6,103.0
21397,{},157016.0,Our Nixon,6.6,9.0
21398,{},85984.0,Off the Menu: The Last Days of Chasen's,7.0,1.0
21399,{},89325.0,Darling Companion,5.3,22.0
21400,{},160588.0,Blue Jasmine,7.0,1126.0
21401,{},153738.0,Frankenstein's Army,5.7,70.0
21402,{},179144.0,The Great Beauty,7.3,745.0
21403,{},31354.0,Whatever You Say,6.0,16.0
21404,{},28173.0,Troma's War,5.2,12.0
21405,{},102867.0,Only the Young,7.5,4.0
21406,{},109729.0,The Canyons,4.1,75.0
21407,{},26622.0,Always Outnumbered,7.2,5.0
21408,{},77664.0,And You Thought Your Parents Were Weird!,6.0,3.0
21409,{},205798.0,Another Chance,0.0,0.0
21410,{},43167.0,Andy Hardy's Double Life,5.5,3.0
21411,{},11144.0,They Called Him Bulldozer,6.7,61.0
21412,{},11614.0,Bomber,6.3,53.0
21413,{},58447.0,Three Giant Men,7.0,1.0
21414,{},211587.0,Blood Shot,4.1,11.0
21415,{},244447.0,Another Face,0.0,0.0
21416,{},22924.0,Armored Car Robbery,6.5,12.0
21417,{},205005.0,Fred & Vinnie,0.0,0.0
21418,{},121831.0,"Love, Marilyn",6.2,14.0
21419,{},191619.0,Beneath,3.8,23.0
21420,{},44796.0,Arena,4.8,12.0
21421,The Arrival Collection,19154.0,The Second Arrival,3.1,25.0
21422,{},50277.0,Two Guys Talkin' About Girls,3.0,1.0
21423,{},26450.0,Phantom of the Megaplex,5.7,20.0
21424,{},77645.0,The Redhead from Wyoming,5.0,4.0
21425,{},149856.0,Baby on Board,3.0,2.0
21426,{},83040.0,Battle for Brooklyn,5.0,1.0
21427,Vares Collection,102234.0,Vares - The Path Of The Righteous Men,5.9,8.0
21428,{},189242.0,Alcan Highway,6.5,2.0
21429,{},185574.0,Louis C.K.: Oh My God,7.7,66.0
21430,{},4548.0,The Count of Monte Cristo,7.0,45.0
21431,Percy Jackson Collection,76285.0,Percy Jackson: Sea of Monsters,5.9,1685.0
21432,The Smurfs (Theatrical) Collection,77931.0,The Smurfs 2,5.5,711.0
21433,{},177699.0,Alan Partridge: Alpha Papa,6.5,184.0
21434,Class of 1999 Collection,23535.0,Class of 1999,6.3,46.0
21435,{},158743.0,Computer Chess,6.3,37.0
21436,{},58218.0,The Devil's Nightmare,6.3,8.0
21437,{},121791.0,The Attack,6.1,26.0
21438,My Little Pony: Equestria Girls Collection,201676.0,My Little Pony: Equestria Girls,7.1,41.0
21439,Lupin the Third Collection,30143.0,Lupin the Third: The Secret of Mamo,7.4,23.0
21440,{},89345.0,Bloody Murder,3.6,6.0
21441,{},205985.0,Miss You Can Do It,8.5,1.0
21442,{},293198.0,The Road to Brown,0.0,0.0
21443,{},241340.0,The Forsyte Saga,0.0,0.0
21444,Kevin Smith: Silent Bob Speaks!,147276.0,Jay and Silent Bob Go Down Under,5.0,9.0
21445,{},42502.0,The Brute,6.8,10.0
21446,{},76544.0,Man of Tai Chi,5.8,295.0
21447,{},38120.0,Zombies of Mora Tau,5.8,7.0
21448,{},36089.0,The Giant Claw,4.6,18.0
21449,{},113148.0,Prince Avalanche,6.0,111.0
21450,{},44545.0,The Werewolf,6.1,8.0
21451,Batman (DC Universe Animated) Collection,21683.0,Batman: Mystery of the Batwoman,6.6,87.0
21452,{},65291.0,Green Lantern: Emerald Knights,6.3,123.0
21453,{},35919.0,Creature with the Atom Brain,5.3,8.0
21454,Kickboxer Collection,39027.0,Kickboxer 3: The Art of War,4.2,18.0
21455,{},212994.0,From One Second to the Next,7.4,10.0
21456,Kickboxer Collection,50346.0,Kickboxer 4: The Agresor,4.5,20.0
21457,Class of 1999 Collection,61954.0,Class of 1999 II - The Substitute,4.1,8.0
21458,We're the Millers Collection,138832.0,We're the Millers,6.8,3053.0
21459,{},157862.0,Growing Pains,10.0,1.0
21460,{},39957.0,Burning Bright,6.0,63.0
21461,Grown Ups Collection,109418.0,Grown Ups 2,5.8,1180.0
21462,{},211830.0,DEFCON: The Documentary,6.1,6.0
21463,{},212927.0,Jamie and Jessie Are Not Together,4.6,4.0
21464,{},110410.0,Drug War,6.5,91.0
21465,{},18851.0,The Cat and the Canary,6.8,14.0
21466,{},259808.0,Criminal Justice,10.0,1.0
21467,{},97008.0,Farmageddon,4.8,6.0
21468,Kick-Ass Collection,59859.0,Kick-Ass 2,6.3,2275.0
21469,The Chronicles of Riddick Collection,87421.0,Riddick,6.2,2066.0
21470,Planes Collection,151960.0,Planes,5.7,568.0
21471,Zatôichi: The Blind Swordsman,54266.0,"Fight, Zatôichi, Fight",7.1,12.0
21472,Mr. Moto Collection,59589.0,Mr. Moto in Danger Island,6.5,6.0
21473,{},155751.0,A Family Affair,0.0,0.0
21474,{},37312.0,Killer at Large,5.8,6.0
21475,{},59735.0,Cameron's Closet,4.8,7.0
21476,{},158999.0,Blackfish,7.9,456.0
21477,{},115348.0,Paranoia,5.6,358.0
21478,{},124091.0,The Legend of Kaspar Hauser,6.9,10.0
21479,{},27003.0,The Black Room,5.8,16.0
21480,{},149870.0,The Wind Rises,7.7,720.0
21481,"Maria, ihm schmeckt's nicht!",24631.0,"Maria, ihm schmeckt's nicht!",5.5,15.0
21482,{},81780.0,A golpes,5.0,1.0
21483,{},26158.0,Around the World Under the Sea,5.7,3.0
21484,{},198210.0,Evidence,5.6,88.0
21485,{},204128.0,Amorosa,6.0,2.0
21486,{},115782.0,Jobs,6.0,1183.0
21487,{},65958.0,The Supper,6.7,6.0
21488,{},215134.0,Moving the Mountain,8.5,1.0
21489,{},123553.0,The Mortal Instruments: City of Bones,6.2,1649.0
21490,{},113362.0,Hitler's Children,6.6,8.0
21491,{},98412.0,Flight of the Conchords: A Texan Odyssey,7.5,1.0
21492,{},47559.0,The First Grader,6.7,33.0
21493,{},154282.0,Touchy Feely,5.2,32.0
21494,{},92506.0,Four Horsemen,7.2,10.0
21495,{},184020.0,It Happened in Saint-Tropez,5.9,23.0
21496,{},72968.0,Vassilisa the Beautiful,6.0,1.0
21497,{},132363.0,The Butler,7.2,1134.0
21498,{},157360.0,In a World...,6.4,232.0
21499,{},82473.0,Askari,0.0,0.0
21500,{},54133.0,Madhouse,6.4,9.0
21501,{},62755.0,Back Door to Hell,6.0,2.0
21502,{},159622.0,Terms and Conditions May Apply,6.9,74.0
21503,{},174346.0,Alias Ruby Blade,0.0,0.0
21504,{},45109.0,Between Sheets,5.6,10.0
21505,{},128133.0,Museum Hours,6.3,19.0
21506,{},152748.0,Ain't Them Bodies Saints,6.1,144.0
21507,{},133108.0,Money Matters,6.5,2.0
21508,{},200063.0,Sunset Strip,7.4,7.0
21509,{},49542.0,Wartorn: 1861-2010,5.5,3.0
21510,{},35895.0,A Cry in the Night,3.6,4.0
21511,{},122906.0,About Time,7.8,2140.0
21512,{},83114.0,Tatsumi,5.8,7.0
21513,{},205022.0,Chennai Express,6.5,91.0
21514,{},98064.0,The Source Family,6.0,8.0
21515,Cold Prey Collection,15440.0,Cold Prey II,6.4,55.0
21516,Cold Prey Collection,56937.0,Cold Prey III,5.9,28.0
21517,{},19029.0,When Nietzsche Wept,6.1,11.0
21518,{},30689.0,Four Flies on Grey Velvet,6.2,49.0
21519,{},122088.0,Fill the Void,6.5,30.0
21520,{},101179.0,Truth or Dare,5.7,119.0
21521,{},104880.0,Shadows of Liberty,5.6,4.0
21522,{},130055.0,Looking for Hortense,5.2,12.0
21523,{},30061.0,Justice League: Crisis on Two Earths,7.1,152.0
21524,{},117924.0,Somewhere Between,6.8,5.0
21525,{},91690.0,The Snows of Kilimanjaro,6.7,26.0
21526,{},98568.0,Enter Nowhere,6.5,49.0
21527,{},109260.0,Journey to Portugal,5.0,1.0
