,belongs_to_collection,id,title,vote_average,vote_count
6096,{},23834.0,Volcano High,5.6,25.0
6097,{},14633.0,Ten,6.4,19.0
6098,{},10678.0,Bringing Down the House,5.4,191.0
6099,{},9567.0,Tears of the Sun,6.4,582.0
6100,{},979.0,Irreversible,7.1,550.0
6101,{},13819.0,Laurel Canyon,5.7,55.0
6102,{},1591.0,Nowhere in Africa,7.0,32.0
6103,{},24186.0,The Safety of Objects,7.3,13.0
6104,{},455.0,Bend It Like Beckham,6.2,593.0
6105,{},10632.0,The Hunted,6.0,194.0
6106,Willard,10929.0,Willard,5.8,82.0
6107,{},170400.0,Gaudi Afternoon,5.7,6.0
6108,{},16229.0,Prozac Nation,5.7,74.0
6109,{},12079.0,Spun,6.6,132.0
6110,{},44081.0,Under the Skin of the City,6.5,2.0
6111,{},36362.0,King of Kings,7.2,31.0
6112,{},4762.0,The Lost Honor of Katharina Blum,7.2,21.0
6113,{},18535.0,Loving You,5.2,13.0
6114,{},23159.0,The Talk of the Town,6.4,20.0
6115,{},27236.0,Two-Lane Blacktop,6.7,58.0
6116,{},42459.0,Bang the Drum Slowly,6.3,13.0
6117,{},43261.0,The Benny Goodman Story,5.9,4.0
6118,Born Free Trilogy,15347.0,Born Free,6.5,38.0
6119,{},44968.0,Born Yesterday,4.8,22.0
6120,{},37258.0,Equus,6.9,31.0
6121,{},8996.0,Europa Europa,7.3,48.0
6122,{},125413.0,Fear Strikes Out,7.0,2.0
6123,{},17729.0,The Glenn Miller Story,6.6,37.0
6124,{},12157.0,Green Card,5.9,97.0
6125,{},11571.0,Journey to the Center of the Earth,6.7,107.0
6126,{},71142.0,One Good Cop,4.8,18.0
6127,{},10293.0,Pauline at the Beach,7.8,22.0
6128,Ringu Collection,2671.0,Ringu,6.9,310.0
6129,Ringu Collection,9669.0,Ringu 2,5.4,81.0
6130,{},45129.0,Salaam Bombay!,7.1,19.0
6131,{},42618.0,Sweet Charity,6.5,15.0
6132,{},41164.0,Talent for the Game,6.0,1.0
6133,{},66027.0,Women in Love,5.9,26.0
6134,{},36211.0,Japón,7.3,10.0
6135,{},9557.0,Boat Trip,4.7,148.0
6136,{},6171.0,Dreamcatcher,5.2,574.0
6137,{},13691.0,Piglet's Big Movie,6.1,76.0
6138,{},11523.0,View from the Top,5.0,145.0
6139,{},114065.0,Down & Out With The Dolls,0.0,0.0
6140,{},14675.0,The Awful Truth,7.2,48.0
6141,{},2525.0,The Bible: In the Beginning...,6.2,34.0
6142,{},57447.0,The House with Laughing Windows,6.9,49.0
6143,I Am Curious Collection,42695.0,I Am Curious (Yellow),4.7,17.0
6144,{},49845.0,Les Dames du Bois de Boulogne,7.6,18.0
6145,The Flicka Collection,18992.0,My Friend Flicka,3.8,2.0
6146,Demetrius Filmreihe,29912.0,The Robe,6.4,43.0
6147,{},28881.0,Wind,6.1,10.0
6148,{},80243.0,Unknown Pleasures,6.8,11.0
6149,{},10782.0,Basic,6.2,290.0
6150,{},9341.0,The Core,5.5,531.0
6151,{},9776.0,Head of State,5.3,71.0
6152,{},10735.0,What a Girl Wants,5.8,377.0
6153,{},16425.0,Assassination Tango,5.3,8.0
6154,{},25461.0,Raising Victor Vargas,7.8,14.0
6155,{},51927.0,Stevie,6.7,13.0
6156,{},12516.0,Dreams,7.5,100.0
6157,{},1675.0,Day for Night,8.0,100.0
6158,{},62184.0,Eye of God,6.0,3.0
6159,{},17057.0,In a Lonely Place,7.5,103.0
6160,{},41938.0,Physical Evidence,4.8,12.0
6161,{},79615.0,Square Dance,5.3,3.0
6162,{},40718.0,Wake of the Red Witch,5.2,12.0
6163,{},42178.0,Winter Kills,6.1,5.0
6164,{},203252.0,Fellini: I'm a Born Liar,5.7,3.0
6165,{},6016.0,The Good Thief,6.0,32.0
6166,{},8409.0,A Man Apart,5.8,261.0
6167,{},1817.0,Phone Booth,6.7,1087.0
6168,{},284096.0,Cet Amour-là,7.0,1.0
6169,{},11299.0,Cowboy Bebop: The Movie,7.3,174.0
6170,{},17995.0,DysFunktional Family,6.1,4.0
6171,{},21052.0,Levity,5.9,26.0
6172,Aki Kaurismäki's Finland trilogy,7294.0,The Man Without a Past,7.0,76.0
6173,{},9506.0,Anger Management,5.9,937.0
6174,{},14290.0,Better Luck Tomorrow,6.5,28.0
6175,{},24982.0,Ghosts of the Abyss,7.1,39.0
6176,House of 1000 Corpses Collection,2662.0,House of 1000 Corpses,6.0,310.0
6177,{},12093.0,Lilya 4-ever,7.7,141.0
6178,{},18941.0,Marion Bridge,6.2,6.0
6179,{},42383.0,XX/XY,5.4,11.0
6180,{},11817.0,Bulletproof Monk,5.2,285.0
6181,{},24621.0,Chasing Papi,6.3,16.0
6182,{},13370.0,A Mighty Wind,6.6,75.0
6183,{},8326.0,Holes,6.7,396.0
6184,{},13411.0,Malibu's Most Wanted,4.7,77.0
6185,{},11516.0,Winged Migration,7.1,50.0
6186,{},10180.0,Flickering Lights,7.1,49.0
6187,{},994.0,Straw Dogs,7.2,230.0
6188,{},66918.0,Beginning of the End,3.9,11.0
6189,{},10514.0,The Andromeda Strain,7.0,196.0
6190,{},14237.0,Brainscan,6.0,58.0
6191,{},1714.0,Fahrenheit 451,7.0,198.0
6192,{},14308.0,I Am Trying to Break Your Heart,8.0,4.0
6193,{},41461.0,The Iceman Cometh,5.1,7.0
6194,{},9930.0,Legal Eagles,5.9,53.0
6195,{},32083.0,Married to It,5.7,5.0
6196,{},107569.0,Memories of Me,5.0,3.0
6197,{},16651.0,The Other Side of Heaven,6.7,14.0
6198,{},57565.0,A Private Function,5.8,12.0
6199,{},108553.0,Sibling Rivalry,3.8,12.0
6200,{},12661.0,Undercover Blues,6.2,47.0
6201,{},29355.0,Wildcats,6.2,51.0
6202,{},24961.0,The Wiz,5.8,63.0
6203,{},26866.0,Swords of Blood,6.4,15.0
6204,{},31633.0,The Marrying Man,5.0,17.0
6205,{},20978.0,My Father the Hero,5.4,22.0
6206,{},47762.0,Scenes from a Mall,4.8,22.0
6207,{},47329.0,Stella,6.2,11.0
6208,{},10743.0,Confidence,6.4,127.0
6209,{},2832.0,Identity,7.1,1090.0
6210,{},31459.0,It Runs in the Family,5.2,8.0
6211,{},19153.0,The Real Cancun,3.3,8.0
6212,{},31932.0,City of Ghosts,5.4,18.0
6213,{},38868.0,A Decade Under the Influence,8.0,9.0
6214,{},72996.0,House of Fools,5.7,9.0
6215,{},15098.0,Manic,7.2,32.0
6216,{},11458.0,People I Know,5.5,48.0
6217,{},16636.0,Spellbound,7.2,43.0
6218,{},18736.0,The Lizzie McGuire Movie,5.8,292.0
6219,X-Men Collection,36658.0,X2,6.8,3572.0
6220,{},46989.0,Blue Car,6.7,13.0
6221,{},20689.0,The Dancer Upstairs,6.8,14.0
6222,{},13438.0,Marooned in Iraq,8.5,2.0
6223,{},15394.0,Owning Mahowny,6.8,37.0
6224,Daddy Day Camp Collection,10708.0,Daddy Day Care,5.6,526.0
6225,{},22016.0,Man on the Train,6.9,25.0
6226,{},85472.0,Only the Strong Survive,7.0,1.0
6227,{},22958.0,The Shape of Things,6.4,38.0
6228,{},15850.0,The Trip,5.4,15.0
6229,{},251053.0,Washington Heights,8.5,3.0
6230,{},10989.0,101 Reykjavik,6.7,34.0
6231,{},1816.0,A Chorus Line,6.1,37.0
6232,{},42017.0,Absolute Beginners,5.9,14.0
6233,{},17667.0,Beat Street,6.9,21.0
6234,Breakin' Collection,17464.0,Breakin' 2: Electric Boogaloo,5.1,28.0
6235,Breakin' Collection,15259.0,Breakin',5.8,32.0
6236,{},10515.0,Castle in the Sky,7.8,877.0
6237,{},45069.0,Hysterical Blindness,4.9,8.0
6238,{},117269.0,Lambada,4.6,5.0
6239,{},21024.0,Roadie,6.8,12.0
6240,Nevada Smith Collection,42792.0,The Carpetbaggers,5.3,7.0
6241,{},43232.0,Les Girls,6.4,11.0
6242,{},22201.0,Gunfight at the O.K. Corral,6.9,64.0
6243,{},11424.0,High Society,7.2,48.0
6244,{},34857.0,Kiss Me Kate,6.8,24.0
6245,The Matrix Collection,604.0,The Matrix Reloaded,6.7,3500.0
6246,{},55616.0,Dracula: Pages from a Virgin's Diary,6.9,8.0
6247,{},10720.0,Down with Love,6.1,202.0
6248,{},51230.0,Cinemania,7.1,10.0
6249,{},23423.0,Friends and Family,4.3,7.0
6250,The Klapisch Trilogy,1555.0,The Spanish Apartment,7.0,276.0
6251,Pokémon Collection,33875.0,Pokémon Heroes: Latios and Latias,5.7,71.0
6252,Almighty Collection,310.0,Bruce Almighty,6.4,3121.0
6253,{},5146.0,The In-Laws,5.6,68.0
6254,{},30055.0,Gigantic (A Tale Of Two Johns),8.0,2.0
6255,{},12544.0,Respiro,6.3,26.0
6256,Finding Nemo Collection,12.0,Finding Nemo,7.6,6292.0
6257,{},9654.0,The Italian Job,6.6,1949.0
6258,Wrong Turn Collection,9902.0,Wrong Turn,6.0,652.0
6259,{},2260.0,Capturing the Friedmans,7.4,112.0
6260,{},61939.0,The Three Marias,5.8,2.0
6261,{},18385.0,Together,6.5,22.0
6262,The Fast and the Furious Collection,584.0,2 Fast 2 Furious,6.2,2087.0
6263,{},39125.0,Love the Hard Way,7.2,8.0
6264,{},1088.0,Whale Rider,7.1,114.0
6265,Nevada Smith Collection,5921.0,Nevada Smith,6.9,34.0
6266,{},47423.0,Once a Thief,6.7,28.0
6267,{},49798.0,Regeneration,5.7,7.0
6268,{},43239.0,Silk Stockings,6.9,15.0
6269,{},32140.0,Snowball Express,6.3,8.0
6270,A Man Called Horse Collection,14676.0,A Man Called Horse,6.6,58.0
6271,{},78281.0,For Sale,5.5,3.0
6272,{},21717.0,Big Jake,6.8,55.0
6273,{},29425.0,The Crazies,6.0,67.0
6274,{},28503.0,Dementia 13,5.4,24.0
6275,{},59950.0,Drole de Drame,7.1,7.0
6276,{},5920.0,Le Mans,6.7,52.0
6277,{},51391.0,Murder on a Sunday Morning,7.7,13.0
6278,{},26593.0,Rio Lobo,6.2,47.0
6279,{},50285.0,Siam Sunset,6.7,6.0
6280,{},33564.0,The Swimmer,7.4,38.0
6281,{},43361.0,The White Sheik,7.2,29.0
6282,{},6646.0,Treasure Island,6.9,35.0
6283,{},29514.0,Two Evil Eyes,6.1,36.0
6284,{},38720.0,Walk Don't Run,6.3,18.0
6285,{},147729.0,Animals Are Beautiful People,7.5,21.0
6286,{},38732.0,Bend of the River,6.8,30.0
6287,{},15462.0,Car Wash,6.3,35.0
6288,{},22386.0,Come September,6.9,14.0
6289,{},43828.0,Destry Rides Again,6.9,39.0
6290,{},11145.0,The Electric Horseman,5.4,35.0
6291,{},32328.0,Gay Purr-ee,6.4,14.0
6292,{},47715.0,Intervista,5.6,11.0
6293,{},29586.0,King Rat,6.7,22.0
6294,{},12629.0,Live Wire,6.0,15.0
6295,{},111815.0,Mr & Mrs Bridge,5.3,17.0
6296,{},25381.0,Night Passage,5.7,14.0
6297,{},38800.0,The Rare Breed,5.7,18.0
6298,{},21027.0,Shenandoah,6.7,33.0
6299,{},37264.0,Straight Talk,6.0,22.0
6300,{},11890.0,Oscar,6.2,128.0
6301,{},36807.0,The Sixth Man,5.0,23.0
6302,{},18721.0,The Far Country,6.5,25.0
6303,{},37662.0,The Railway Children,7.1,25.0
6304,{},11916.0,Two Mules for Sister Sara,6.6,129.0
6305,{},14551.0,Winchester '73,7.5,72.0
6306,{},34759.0,Ziggy  Stardust and the Spiders from Mars,7.6,15.0
6307,{},51426.0,Battle Cry,5.3,9.0
6308,{},42986.0,The Courtship of Eddie's Father,4.7,7.0
6309,{},26317.0,Man with a Movie Camera,8.1,114.0
6310,{},43490.0,"Objective, Burma!",6.3,16.0
6311,{},40683.0,Operation Pacific,4.9,10.0
6312,{},8092.0,This Boy’s Life,7.0,192.0
6313,{},18200.0,13 Rue Madeleine,6.3,12.0
6314,{},15925.0,633 Squadron,5.3,16.0
6315,{},32087.0,Attack,6.8,24.0
6316,{},290.0,Barton Fink,7.4,450.0
6317,{},11463.0,Battle of Britain,6.5,79.0
6318,{},2470.0,Belle Époque,6.9,32.0
6319,{},42640.0,The Big Trail,6.4,29.0
6320,{},44043.0,Cloak and Dagger,6.4,12.0
6321,{},30462.0,The Comancheros,6.4,43.0
6322,{},1403.0,Duel at Diablo,6.3,22.0
6323,{},10243.0,The Flight of the Phoenix,7.0,70.0
6324,{},42541.0,From the Terrace,5.8,5.0
6325,{},37103.0,"Heaven Knows, Mr. Allison",6.8,27.0
6326,{},46059.0,The Hot Rock,6.7,27.0
6327,{},40085.0,"The Long, Hot Summer",6.5,42.0
6328,{},47684.0,Man of Aran,7.0,7.0
6329,{},2263.0,Music Box,6.8,26.0
6330,{},6523.0,North to Alaska,5.7,25.0
6331,{},2527.0,This Man Must Die,7.5,22.0
6332,{},18780.0,Sink the Bismarck!,6.7,25.0
6333,{},19728.0,The Blue Max,6.6,29.0
6334,{},26205.0,The Desert Fox: The Story of Rommel,6.4,22.0
6335,{},3009.0,The Trial,7.4,80.0
6336,{},6643.0,The Unforgiven,5.8,35.0
6337,{},18972.0,The Undefeated,5.6,30.0
6338,{},53380.0,Divine Trash,7.4,13.0
6339,{},14817.0,Good Burger,5.4,113.0
6340,{},41426.0,Jubilee,5.9,16.0
6341,{},41791.0,Mississippi Masala,6.4,21.0
6342,{},49842.0,Quai des Orfèvres,7.8,15.0
6343,{},41670.0,A Stranger Among Us,5.2,22.0
6344,{},30708.0,Cahill U.S. Marshal,5.7,33.0
6345,{},38765.0,Chisum,6.7,49.0
6346,{},29627.0,Defence of the Realm,6.8,10.0
6347,{},98984.0,Eat a Bowl of Tea,3.0,2.0
6348,{},36372.0,Half Moon Street,5.1,16.0
6349,{},30529.0,The Truce,5.4,10.0
6350,{},24073.0,Opportunity Knocks,5.3,16.0
6351,{},2071.0,Shattered,6.1,32.0
6352,{},43516.0,The Song of Bernadette,7.4,16.0
6353,{},33638.0,The Life and Times of Judge Roy Bean,6.5,29.0
6354,{},57476.0,The Spirit of '76,3.3,4.0
6355,{},32489.0,Thoroughly Modern Millie,7.1,26.0
6356,{},48864.0,Where the Heart Is,6.3,9.0
6357,Dumb and Dumber Collection,10152.0,Dumb and Dumberer: When Harry Met Lloyd,4.1,211.0
6358,{},31246.0,From Justin to Kelly,3.0,23.0
6359,{},11375.0,Hollywood Homicide,5.0,172.0
6360,Rugrats Collection,20694.0,Rugrats Go Wild,5.6,62.0
6361,{},16311.0,The Hard Word,5.7,11.0
6362,{},24985.0,The Heart of Me,7.7,5.0
6363,{},18300.0,Jet Lag,5.7,26.0
6364,{},55735.0,Loco Love,4.7,3.0
6365,{},185465.0,Manito,5.5,2.0
6366,{},210728.0,No Turning Back,0.0,0.0
6367,{},39088.0,Tycoon,5.9,10.0
6368,{},17813.0,Alex & Emma,5.0,71.0
6369,{},94996.0,On_Line,6.0,1.0
6370,{},42995.0,Experiment in Terror,6.5,26.0
6371,{},115665.0,Extasis,6.3,4.0
6372,{},4708.0,Is Paris Burning?,7.2,25.0
6373,{},35068.0,Murphy's War,6.4,15.0
6374,{},42511.0,Orphans of the Storm,6.8,20.0
6375,Dracula (Hammer Series),35669.0,The Satanic Rites of Dracula,5.1,29.0
6376,{},49584.0,Strange Planet,6.1,5.0
6377,28 Days/Weeks Later Collection,170.0,28 Days Later,7.1,1816.0
6378,Charlie's Angels Collection,9471.0,Charlie's Angels: Full Throttle,5.2,930.0
6379,{},12800.0,Gasoline,5.4,4.0
6380,{},44562.0,Ed and His Dead Mother,5.5,12.0
6381,{},9581.0,Fulltime Killer,6.6,34.0
6382,{},117179.0,Just a Little Harmless Sex,6.0,2.0
6383,{},15486.0,The Bank,5.0,12.0
6384,{},216.0,Ali: Fear Eats the Soul,7.5,74.0
6385,{},47676.0,"Bodies, Rest & Motion",4.3,8.0
6386,{},45139.0,Jesus,8.9,8.0
6387,{},44736.0,The Long Ships,6.0,15.0
6388,{},18569.0,Made for Each Other,4.9,7.0
6389,{},113739.0,Ring of Terror,1.2,5.0
6390,{},52758.0,You Only Live Once,7.2,27.0
6391,{},38171.0,Anastasia,6.7,31.0
6392,{},61225.0,The Babe,5.4,46.0
6393,{},18886.0,Flight of the Intruder,5.7,31.0
6394,{},24109.0,Fun with Dick and Jane,6.6,13.0
6395,{},19957.0,Knights of the Round Table,6.8,18.0
6396,{},42176.0,The Main Event,4.8,13.0
6397,{},39231.0,Man's Favorite Sport?,5.8,23.0
6398,{},18722.0,Mr. Baseball,5.8,37.0
6399,{},43039.0,Never on Sunday,6.0,14.0
6400,{},40634.0,Nuts,6.0,25.0
6401,{},20645.0,Rhapsody in August,6.8,33.0
6402,{},33454.0,Scaramouche,6.9,13.0
6403,{},19753.0,Start the Revolution Without Me,5.5,12.0
6404,{},48451.0,Strange Bedfellows,6.8,6.0
6405,{},11482.0,The Tenant,7.7,181.0
6406,{},70912.0,The Advocate,5.8,8.0
6407,{},42492.0,Up the Sandbox,7.3,2.0
6408,{},6949.0,"What's Up, Doc?",7.3,74.0
6409,{},1927.0,Hulk,5.3,1571.0
6410,Legally Blonde Collection,10327.0,"Legally Blonde 2: Red, White & Blonde",5.2,386.0
6411,{},14411.0,Sinbad: Legend of the Seven Seas,6.6,386.0
6412,The Terminator Collection,296.0,Terminator 3: Rise of the Machines,5.9,2177.0
6413,{},302.0,Swimming Pool,6.5,154.0
6414,Pirates of the Caribbean Collection,22.0,Pirates of the Caribbean: The Curse of the Black Pearl,7.5,7191.0
6415,{},46993.0,Madame Satã,5.6,9.0
6416,{},8698.0,The League of Extraordinary Gentlemen,5.7,1181.0
6417,{},554.0,The Cuckoo,6.9,24.0
6418,{},61545.0,The Holy Land,0.0,0.0
6419,{},34840.0,The Housekeeper,6.1,8.0
6420,{},17920.0,I Capture the Castle,7.1,26.0
6421,{},40947.0,Km. 0,7.2,5.0
6422,{},32235.0,Northfork,6.8,26.0
6423,Bad Boys Collection,8961.0,Bad Boys II,6.3,1588.0
6424,{},17403.0,How to Deal,5.7,42.0
6425,Johnny English Collection,9486.0,Johnny English,6.0,875.0
6426,{},20439.0,The Anarchist Cookbook,3.8,4.0
6427,{},3472.0,Dirty Pretty Things,6.8,135.0
6428,{},35265.0,L'imbalsamatore,7.0,17.0
6429,{},25921.0,Garage Days,4.9,6.0
6430,Trilogie,24259.0,On the Run,7.0,2.0
6431,{},41453.0,The Sea Is Watching,7.0,4.0
6432,{},68927.0,Born to Be Wild,5.0,11.0
6433,{},11894.0,Curly Sue,5.5,112.0
6434,{},20726.0,Little Giants,6.0,87.0
6435,{},24558.0,Loose Cannons,4.9,20.0
6436,{},12649.0,The Mouse That Roared,6.9,23.0
6437,{},44916.0,Spencer's Mountain,6.3,15.0
6438,{},24356.0,Masked and Anonymous,5.2,13.0
6439,Tomb Raider Collection,1996.0,Lara Croft Tomb Raider: The Cradle of Life,5.5,1443.0
6440,{},4464.0,Seabiscuit,6.8,219.0
6441,Spy Kids Collection,12279.0,Spy Kids 3-D: Game Over,4.7,525.0
6442,{},9104.0,Buffalo Soldiers,6.5,93.0
6443,{},33339.0,Camp,5.6,24.0
6444,{},47232.0,Hotel,3.5,5.0
6445,{},71714.0,"Lucía, Lucía",6.3,4.0
6446,{},54580.0,Mondays in the Sun,7.0,37.0
6447,{},4613.0,Scorched,5.4,33.0
6448,{},12530.0,Avanti!,6.8,49.0
6449,{},45096.0,Eve of Destruction,5.1,9.0
6450,Gator Collection,21882.0,Gator,4.9,16.0
6451,{},29805.0,Juggernaut,6.0,35.0
6452,Kickboxer Collection,24993.0,Kickboxer 2:  The Road Back,4.2,38.0
6453,{},53021.0,"Kiss Me, Stupid",6.7,28.0
6454,{},430.0,"One, Two, Three",7.6,66.0
6455,{},123833.0,Possible Loves,6.4,6.0
6456,{},5185.0,The Private Life of Sherlock Holmes,6.9,61.0
6457,{},10553.0,Remo Williams: The Adventure Begins...,6.4,64.0
6458,{},21512.0,The Blood of Heroes,5.9,32.0
6459,{},21449.0,"What's Up, Tiger Lily?",5.6,49.0
6460,Gator Collection,4984.0,White Lightning,6.2,21.0
6461,American Pie Collection,8273.0,American Wedding,6.0,1158.0
6462,{},8046.0,Gigli,3.5,105.0
6463,{},50350.0,And Now... Ladies and Gentlemen...,8.0,2.0
6464,{},287811.0,Boys Life 4: Four Play,5.0,1.0
6465,{},48967.0,I'll Be There,5.8,7.0
6466,{},8094.0,The Magdalene Sisters,7.4,114.0
6467,{},26195.0,The Secret Lives of Dentists,6.8,6.0
6468,{},10330.0,Freaky Friday,6.0,919.0
6469,{},125952.0,Seaside,2.5,2.0
6470,S.W.A.T. Collection,9257.0,S.W.A.T.,5.8,780.0
6471,{},9499.0,Le Divorce,4.8,40.0
6472,{},17180.0,Princess Blade,5.6,9.0
6473,{},15292.0,Step Into Liquid,7.1,17.0
6474,{},12491.0,Accattone,7.8,49.0
6475,{},41660.0,The Making of '...And God Spoke',5.4,5.0
6476,{},78041.0,Big Trouble,6.3,7.0
6477,{},27814.0,Brain Damage,6.8,54.0
6478,{},41206.0,A Double Life,7.1,13.0
6479,Totò Collection,33954.0,Hawks and Sparrows,7.1,38.0
6480,{},48364.0,The Man in the Glass Booth,6.7,7.0
6481,{},71010.0,Purpose,3.5,2.0
6482,{},23395.0,The Red Pony,5.0,7.0
6483,{},47278.0,Sex & the Other Man,4.3,3.0
6484,{},24192.0,The Gospel According to Matthew,7.4,54.0
6485,{},10237.0,The Honeymoon Killers,6.7,23.0
6486,{},833.0,Umberto D.,8.0,92.0
6487,{},26755.0,Brother's Keeper,7.4,14.0
6488,{},42470.0,The Day of the Dolphin,5.4,8.0
6489,{},3101.0,I Love You to Death,6.2,68.0
6490,Friday the 13th Collection,6466.0,Freddy vs. Jason,5.8,608.0
6491,{},20210.0,Grind,6.1,34.0
6492,{},2055.0,Open Range,7.0,268.0
6493,{},11770.0,Shaolin Soccer,6.6,504.0
6494,{},14926.0,Uptown Girls,6.1,193.0
6495,{},2771.0,American Splendor,7.1,121.0
6496,{},1778.0,The Backyard,9.0,2.0
6497,{},44408.0,Carnage,7.5,2.0
6498,{},54390.0,Passionada,6.7,5.0
6499,Agent Cody Banks Collection,10923.0,Agent Cody Banks,5.0,289.0
6500,{},17745.0,Camp Nowhere,5.5,39.0
6501,{},79888.0,The Cemetery Club,3.0,4.0
6502,{},114776.0,Changing Habits,1.0,1.0
6503,{},21989.0,Hot Dog... The Movie,4.4,24.0
6504,{},18573.0,House of Wax,7.0,75.0
6505,{},37451.0,The Inn of the Sixth Happiness,6.6,17.0
6506,{},41759.0,Man's Best Friend,5.5,26.0
6507,{},37227.0,Of Unknown Origin,5.9,19.0
6508,{},48791.0,Royal Deceit,6.1,10.0
6509,{},80047.0,Rowing with the Wind,4.2,5.0
6510,{},41944.0,The Rachel Papers,5.5,11.0
6511,{},8992.0,The Sure Thing,6.6,82.0
6512,{},35371.0,Thrashin',6.5,13.0
6513,{},19053.0,Valley Girl,6.2,61.0
6514,{},11206.0,Wait Until Dark,7.5,112.0
6515,{},49762.0,Where the Rivers Flow North,5.5,1.0
6516,{},30970.0,Code Unknown,6.9,59.0
6517,{},13154.0,Showdown in Little Tokyo,5.7,99.0
6518,{},18148.0,Tokyo Story,8.2,190.0
6519,{},54898.0,The Green Ray,7.4,25.0
6520,{},636.0,THX 1138,6.4,265.0
6521,{},3055.0,Valley of the Dolls,6.7,30.0
6522,{},40920.0,The Business of Fancydancing,8.0,2.0
6523,{},54986.0,Chunhyang,6.8,12.0
6524,{},43048.0,Tunes of Glory,7.1,14.0
6525,{},11898.0,Kind Hearts and Coronets,7.6,109.0
6526,{},26225.0,Ash Wednesday,5.5,14.0
6527,{},14881.0,Joe Kidd,6.4,76.0
6528,{},26198.0,The Keep,5.9,56.0
6529,{},35072.0,Atragon,5.3,5.0
6530,{},43226.0,The Mysterians,6.1,8.0
6531,{},44585.0,Attack of the Puppet People,4.8,12.0
6532,{},35073.0,"The Beast from 20,000 Fathoms",6.7,41.0
6533,{},9051.0,10,5.4,69.0
6534,Tremors Collection,9362.0,Tremors,6.6,882.0
6535,{},19542.0,The Red Shoes,8.2,124.0
6536,{},120683.0,Me & Isaac Newton,0.0,0.0
6537,The Pink Panther (Original) Collection,936.0,The Pink Panther,6.9,246.0
6538,The Pink Panther (Original) Collection,12268.0,The Pink Panther Strikes Again,6.8,119.0
6539,{},10999.0,Commando,6.4,753.0
6540,{},33521.0,Dracula,6.4,49.0
6541,{},4593.0,The Discreet Charm of the Bourgeoisie,7.4,140.0
6542,{},34044.0,Waco: The Rules of Engagement,7.3,10.0
6543,{},12276.0,The Road Home,7.7,52.0
6544,{},3782.0,Ikiru,8.1,208.0
6545,{},36629.0,Comic Book Villains,5.6,16.0
6546,{},2891.0,An Angel at My Table,6.9,30.0
6547,{},12722.0,War Photographer,7.3,17.0
6548,{},41806.0,"Ay, Carmela!",6.5,11.0
6549,{},143795.0,War and Peace,0.0,0.0
6550,{},38304.0,Far Away,7.0,1.0
6551,{},26246.0,Incident at Oglala,8.2,3.0
6552,{},124839.0,Predictions of Fire,8.0,1.0
6553,{},20815.0,The Handmaid's Tale,5.8,31.0
6554,{},19433.0,Revolution OS,6.9,21.0
6555,{},99006.0,Live Nude Girls Unite!,0.0,0.0
6556,{},48464.0,All the Little Animals,5.8,11.0
6557,Elements Trilogy,7504.0,Earth,6.6,9.0
6558,Elements Trilogy,513.0,Fire,6.0,17.0
6559,{},6619.0,Death in Venice,7.1,78.0
6560,{},32316.0,Marci X,3.3,12.0
6561,{},10610.0,The Medallion,5.3,286.0
6562,{},2830.0,My Boss's Daughter,4.4,189.0
6563,{},15920.0,Autumn Spring,7.0,2.0
6564,{},21413.0,The Battle of Shaker Heights,5.6,17.0
6565,{},38874.0,Don't Tempt Me,5.9,19.0
6566,{},16405.0,Dust,5.6,8.0
6567,{},33255.0,Stoked: The Rise And Fall Of Gator,7.2,5.0
6568,{},178675.0,Venus Boyz,7.0,3.0
6569,{},99648.0,Suddenly,6.3,6.0
6570,Jeepers Creepers Collection,11351.0,Jeepers Creepers 2,5.5,304.0
6571,{},333.0,Bollywood/Hollywood,6.1,4.0
6572,{},30246.0,Civil Brand,5.3,4.0
6573,{},112961.0,Nola,0.0,0.0
6574,{},22200.0,Once Upon a Time in the Midlands,5.9,14.0
6575,Sides of the Bed,2722.0,The Other Side of the Bed,6.3,24.0
6576,{},27090.0,Zero Day,7.1,24.0
6577,{},13778.0,Dickie Roberts: Former Child Star,5.1,65.0
6578,{},9616.0,The Order,4.8,93.0
6579,{},55015.0,Home Room,6.8,10.0
6580,{},1415.0,Party Monster,5.9,60.0
6581,{},31094.0,Taking Sides,6.1,12.0
6582,The Cabin Fever Collection,11547.0,Cabin Fever,5.5,332.0
6583,{},7270.0,Matchstick Men,6.9,515.0
6584,Mexico Trilogy,1428.0,Once Upon a Time in Mexico,6.2,605.0
6585,{},17906.0,Dummy,6.1,15.0
6586,{},153.0,Lost in Translation,7.3,1943.0
6587,{},66111.0,Luster,4.8,4.0
6588,{},33320.0,Millennium Actress,7.8,123.0
6589,{},15136.0,So Close,6.4,47.0
6590,{},61054.0,Children Of The Night,4.4,8.0
6591,{},4703.0,Daisy Miller,5.8,5.0
6592,{},29507.0,Enlightenment Guaranteed,6.8,4.0
6593,{},27590.0,Gotcha!,6.1,47.0
6594,{},52734.0,Hard to Hold,4.8,2.0
6595,{},14603.0,Kuffs,5.3,60.0
6596,Once Upon a Time in China Collection,10617.0,Once Upon a Time in China,7.4,99.0
6597,Once Upon a Time in China Collection,10618.0,Once Upon a Time in China II,7.1,54.0
6598,Once Upon a Time in China Collection,10619.0,Once Upon a Time in China III,6.7,47.0
6599,{},11293.0,Paper Moon,7.8,154.0
6600,{},36759.0,Sgt. Pepper's Lonely Hearts Club Band,4.5,18.0
